Unnamed: 0,lmin,wmin,temp,supply,toxe_n,toxm_n,toxref_n,toxp_n,xj_n,ndep_n,toxe_p,toxm_p,toxref_p,toxp_p,xj_p,ndep_p
24,25.809568913692146,251.4762575844474,80.23722123218923,0.9432146755555166,6.534932777072921e-10,6.618921320826132e-10,6.357929322092071e-10,3.9368910668923837e-10,6.8105861060165025e-09,1.1770809079689044e+19,6.74218702990773e-10,6.94016191704896e-10,6.957741369297639e-10,3.9687628488215755e-10,7.357614833531007e-09,4.239203519538128e+18
25,23.834515903237712,171.41662515539608,-1.7019446636597664,0.9897680995538932,6.116641235851387e-10,6.504836232666191e-10,6.742245098620929e-10,3.8681303621377103e-10,6.801316150838146e-09,1.1782978827837164e+19,6.68321946172472e-10,6.591156928359691e-10,6.626771170569842e-10,4.0492812337453875e-10,7.214309071707484e-09,4.553473088966266e+18
26,22.341792414334424,424.6729761172851,82.13416417499252,0.8563759722416853,6.689091515156855e-10,6.536683210361213e-10,6.59924116625944e-10,3.9469697801323897e-10,6.978437149697602e-09,1.212734132365872e+19,6.658096055058224e-10,6.792351064538176e-10,6.32967788768636e-10,4.15146942392921e-10,7.661300496102444e-09,4.480691427982712e+18
27,24.755716221927365,211.53250815932833,-23.72718788894588,0.9767657484821312,7.121886037212295e-10,6.783290527408744e-10,6.75302488528907e-10,3.8467742479718215e-10,7.219009170468751e-09,1.221151478985644e+19,6.575431823161165e-10,6.715312772921524e-10,6.840509708245392e-10,4.2736842989065446e-10,6.9246630345239405e-09,4.212177217029331e+18
28,25.424346895367123,256.7641138803524,-6.288543421721123,0.8628739112160412,6.62293907531335e-10,6.420954786740583e-10,6.401008751921441e-10,4.1227512894819887e-10,7.460353111702551e-09,1.258024213596357e+19,6.740476038398924e-10,7.149672911795913e-10,6.331751538843831e-10,3.8387251144044896e-10,7.205915947815785e-09,4.4525995812576927e+18
29,23.2892619041713,323.1064635493358,-36.78750642876989,0.8418123258919036,6.534815014753594e-10,6.59203513531222e-10,6.971472645749792e-10,4.0923785876475636e-10,7.330360381598081e-09,1.1321894101637188e+19,6.564073189140681e-10,6.712924641900733e-10,6.65507765967891e-10,3.8861346054621644e-10,7.1695808029240514e-09,4.405577417675034e+18
30,25.740557798943104,422.16226817184787,37.27444966466274,0.921382460339598,6.645224475557552e-10,6.503461973069916e-10,6.111765615023044e-10,3.8885969052630287e-10,7.428629146213054e-09,1.1911182495617956e+19,6.745381387244596e-10,6.960250111523157e-10,7.140583635137866e-10,4.057335215561343e-10,6.8590353893060305e-09,4.57889643178104e+18
31,24.14292717092863,285.49540459168213,103.18454146330352,0.830489942242984,6.484175402542213e-10,6.46092378960386e-10,6.323142562832216e-10,3.8775340392436974e-10,7.375237085736554e-09,1.1905054060426891e+19,6.56355554660625e-10,6.392114539556521e-10,6.455899580277824e-10,3.7311437249641335e-10,6.997228644929488e-09,4.392414801336908e+18
32,25.541439452204386,84.43950174861294,67.87471408360626,0.9455643924733542,6.708863420809222e-10,5.971588140299835e-10,6.495543510819523e-10,3.96680263848685e-10,6.4253045203932115e-09,1.1922892142423069e+19,6.55098293820202e-10,6.836857415810642e-10,6.80502170537689e-10,3.7179536852005374e-10,7.200014951079345e-09,4.1046171782100736e+18
33,24.906094526769486,244.06199946481001,98.65807584414816,0.8688463407526539,6.650451179787733e-10,6.422140161693597e-10,6.51065180512242e-10,3.995564778309667e-10,7.200440302339299e-09,1.2145939621553916e+19,6.449139029512719e-10,6.884808766937841e-10,6.375704451058115e-10,3.8502707083571416e-10,7.047291348453952e-09,4.611981801859671e+18
34,22.106734412286457,414.9479798572169,3.05309304438002,0.9036318080768208,6.333245810504265e-10,6.580307780427564e-10,6.586042720323198e-10,3.9347723396070046e-10,7.342126904241294e-09,1.1820677949770858e+19,6.70625852569866e-10,6.651472952360565e-10,6.533933550708128e-10,4.04635025952153e-10,7.079754858120716e-09,4.596091252353443e+18
35,24.037246550417823,212.22950257952007,71.40431655316199,0.9266682850302808,6.224282684475843e-10,6.502521978645952e-10,6.080320454338053e-10,3.9022290926184357e-10,7.245442583373445e-09,1.2038909985767086e+19,7.017566985951631e-10,6.3910709200216e-10,6.87647759368681e-10,3.865666825003128e-10,7.162813811020219e-09,4.516480093307858e+18
36,22.11284585138759,262.0852788957115,-15.597920601830062,0.8707724590530014,6.789370937297535e-10,6.490813793343705e-10,6.350087763535929e-10,3.850112950606784e-10,7.210804536689151e-09,1.2104566957451538e+19,6.9241829635359e-10,6.441484106343375e-10,6.781767338005593e-10,3.7028677475344566e-10,7.231850210036499e-09,3.9939034328639263e+18
37,24.38761154581874,227.68962156296845,48.22280654955428,0.9129126313985328,6.953248961061683e-10,6.916483181590102e-10,6.550113997961065e-10,4.0814118176193925e-10,7.350976169169498e-09,1.1936124468677528e+19,6.388292827267081e-10,6.937614232412066e-10,6.557133152684752e-10,3.9039534404572217e-10,7.408013035824398e-09,4.5572152324976046e+18
38,25.32714700556774,61.97049224893961,-19.15324300187953,0.8841549293898294,6.3124873433383e-10,6.337020260737521e-10,6.395818053126211e-10,3.80543970268544e-10,7.170079850416099e-09,1.1273791881634122e+19,6.867407341038142e-10,6.822414383907123e-10,6.591169604233071e-10,3.8230379702564167e-10,7.35664743405362e-09,4.639427750005831e+18
39,23.9340448156172,32.262787240671656,71.10707474999711,0.8366802964185894,6.214204129793562e-10,6.520640224109982e-10,6.640041096943599e-10,3.728624755133115e-10,6.806848104794695e-09,1.217883343872283e+19,6.34098977399443e-10,6.566440395589795e-10,6.736593895261984e-10,4.093669664958259e-10,6.980083115010895e-09,4.329760107280498e+18
40,25.426224560139623,295.43609805447903,-52.00244847038122,0.8666586217828697,6.819915146218731e-10,6.55385947707864e-10,6.515165783017075e-10,4.0432584618310406e-10,7.3151013946121555e-09,1.2114480502683376e+19,6.32819508640758e-10,6.705966309854193e-10,6.64087771192507e-10,4.07039365167297e-10,6.9764996992588e-09,4.448131873827317e+18
41,25.782370718882834,253.43904464717235,108.80476328385993,0.8853304748573579,6.668443698997075e-10,6.071960428833035e-10,6.47406532344773e-10,3.974097746011164e-10,7.0003933703361505e-09,1.1243193706571717e+19,6.776058694265136e-10,7.019782096499666e-10,6.40494139300979e-10,3.8586803685455767e-10,7.350863051419536e-09,4.453757585699634e+18
42,25.539553133230186,23.939330966115957,41.4796846521303,0.8793740427504406,6.28996124957039e-10,6.279507605305072e-10,6.274197656518973e-10,3.911332289099339e-10,6.971407188504284e-09,1.2443372955174056e+19,6.55118972702456e-10,7.298770022287211e-10,6.95956032415647e-10,3.874193109491899e-10,7.603147368144533e-09,4.113923890225277e+18
43,23.895989339055728,399.3759836831588,100.68860184042978,0.9570344535889233,6.60189644902697e-10,6.28378525616251e-10,6.619132051082445e-10,4.021551095048993e-10,7.026644289847184e-09,1.272797791600662e+19,7.19183915401975e-10,6.74449623927087e-10,6.507718342634798e-10,4.1985398939089035e-10,7.310439639980002e-09,4.365478289924826e+18
44,25.070378897774187,424.8385317005833,-21.03567802461444,0.9839186318900724,6.092715411817957e-10,6.526371074175255e-10,6.282027526583486e-10,4.413155775238046e-10,7.144542762191628e-09,1.2177386380456704e+19,6.772130666305464e-10,6.52196659953551e-10,6.738468364078126e-10,4.097086094124607e-10,7.352728453482644e-09,4.097395662313848e+18
45,25.26560068445284,122.16563129190031,-24.19332534572736,0.9712439461290748,6.508405849460535e-10,6.487260474042724e-10,6.323161518860581e-10,4.239611746544428e-10,7.459520092650784e-09,1.2673080126943408e+19,6.668094088185872e-10,6.744458987130166e-10,7.043962269557809e-10,3.9456972342376736e-10,7.1319069548569315e-09,4.493012562776754e+18
46,25.513670533144165,146.07216802028017,78.98803070191414,0.8747498947081038,6.41191846250489e-10,6.38444247517723e-10,6.496204786570444e-10,4.053605461015168e-10,7.0987973594587e-09,1.1795159729487608e+19,6.992202948024523e-10,6.794394557887201e-10,7.230231145742996e-10,3.989828599899804e-10,7.460832283474836e-09,4.386998398586791e+18
47,22.76914536021492,122.52726696180392,-43.46585578168257,0.964363768625122,6.54512104404064e-10,6.385545657766985e-10,6.609423979018979e-10,3.871518806942374e-10,7.424983664425138e-09,1.2114627167782375e+19,6.72558548052817e-10,6.474878210423826e-10,6.434308683444438e-10,4.1959336728542124e-10,7.173865068345581e-09,4.265350825627469e+18
48,23.861470858051433,103.97249578914855,4.188690330448729,0.966539446759464,6.70054617323063e-10,6.08804359157211e-10,6.638279074936349e-10,3.7938905399759586e-10,6.8891708343750475e-09,1.2307760757171171e+19,6.88064325193397e-10,6.684421587303182e-10,6.52879034913142e-10,3.854191022509017e-10,6.8145403458983505e-09,4.0265217382792745e+18
49,22.47931975094583,379.5733521114539,76.10829583399652,0.8467029412952429,6.5004833323647e-10,6.416248144491821e-10,6.624054941155586e-10,3.92874557652981e-10,7.232749583185484e-09,1.2000536454094836e+19,6.981338042337636e-10,6.707702939154632e-10,6.74283206095453e-10,4.0604779274502604e-10,7.097259830445906e-09,4.668522757016287e+18
50,22.597839858042402,328.26197894947245,28.842239513480948,0.8414931717758064,6.660016298999922e-10,7.02609918833776e-10,6.69963024906116e-10,4.062228675660653e-10,7.492090328473927e-09,1.166735997244669e+19,6.443018399039924e-10,6.5771229427712e-10,6.614286951895621e-10,4.280885863345616e-10,7.305110970621644e-09,4.18869137048248e+18
51,25.453692059677653,66.25544054505372,53.550214397346565,0.9678209565126557,6.579976547542217e-10,6.813476527682285e-10,6.649371279678046e-10,3.945425865563391e-10,7.71273396731824e-09,1.1884359667563055e+19,6.793814106133536e-10,6.4103267006578e-10,6.594716916062948e-10,4.119018734458352e-10,7.274236787843972e-09,4.447873350503967e+18
52,22.202243596345497,171.0616464212661,-11.809690004774076,0.9738214980897864,6.636738509985922e-10,6.678548431229071e-10,6.628550927653997e-10,4.1830050053316784e-10,7.020936993736961e-09,1.1613902773051044e+19,6.83689393174238e-10,6.394226429100553e-10,6.605431672880954e-10,4.2518095673207855e-10,7.612954542329451e-09,4.2792104725645353e+18
53,23.83773604860644,56.95915944521613,59.10243975919494,0.8531363986807631,6.485672673204484e-10,6.012322148538493e-10,6.92058903924725e-10,4.1891936992037805e-10,7.122449876323724e-09,1.1959761691971453e+19,6.351682997142472e-10,6.479190498940895e-10,6.880437338315849e-10,4.0642628021247926e-10,7.314189217069763e-09,4.422709666111786e+18
54,24.114941143082614,90.29958782646187,69.7643144417918,0.9081480673978533,6.030310141296292e-10,6.448426358576585e-10,6.582630666488641e-10,3.7898279804082735e-10,7.050573398128622e-09,1.233954290102291e+19,6.925801027259e-10,6.81711575818705e-10,6.831131431825905e-10,4.0581197920506625e-10,6.5916268264450235e-09,4.643455689966176e+18
55,22.73592476407745,55.27292577415229,76.38428276889519,0.9896811205859404,6.584167662631861e-10,6.563718842557743e-10,6.649515380916074e-10,4.080501738320332e-10,7.152673791017081e-09,1.2194336128420684e+19,6.767740207027176e-10,6.659834608177748e-10,6.693571833638262e-10,4.0253617996085004e-10,7.349828818574895e-09,4.256342337014849e+18
56,24.657560489302522,181.00347151230392,35.86371143025147,0.9899899618803808,6.350483520623439e-10,6.21116511345917e-10,6.509536034115003e-10,3.8082641154206556e-10,7.187337233390182e-09,1.2376003542640978e+19,7.065546243187832e-10,6.651665880209363e-10,6.29610784668662e-10,3.8850946962923847e-10,7.3723467919395e-09,4.265019094753985e+18
57,25.28144728608848,47.121279964739614,0.0689935853024223,0.9491744356001848,6.560202523824654e-10,6.346907342837711e-10,6.79180640976953e-10,4.2307019154237807e-10,6.88310036481441e-09,1.1900342232659997e+19,6.73896535300317e-10,7.033686417991866e-10,6.911258139902834e-10,4.292540655613831e-10,7.375622122107123e-09,4.3930136596002734e+18
58,23.723784499074757,138.78676827632722,-13.629040311271233,0.9155112321793288,6.664792352341386e-10,6.43946638191989e-10,6.94846334603611e-10,4.016528211774515e-10,6.647491987471056e-09,1.1543170769517578e+19,6.295000510808051e-10,6.741187682064113e-10,6.729536598289834e-10,3.85377312070689e-10,7.052649224500525e-09,4.272660231131256e+18
59,22.318670865456784,428.3187666144536,-22.35092503851302,0.9516061928435304,6.182476309964315e-10,6.356374958498674e-10,7.015487806621043e-10,4.0749507943801503e-10,7.317901899481793e-09,1.1605430525994803e+19,6.650192192007846e-10,6.79914640720491e-10,6.661980977181689e-10,4.1101389326194727e-10,7.091139605113461e-09,4.323969106680024e+18
60,22.86773550338402,166.7999486292342,-40.28919030779309,0.9258121991278508,6.35088553675753e-10,6.828342855409823e-10,6.769817126435016e-10,3.9446903721011816e-10,7.403313497579884e-09,1.161931892400056e+19,6.959811860623875e-10,6.691806453787255e-10,6.815206629602409e-10,4.246277019193257e-10,7.073102233827963e-09,4.1027925949489367e+18
61,23.56680691247036,112.91424596112192,42.466747279408224,0.8750457322282793,6.50255185823436e-10,6.686667953698843e-10,6.726412820360908e-10,4.0180927109849217e-10,7.371306244049708e-09,1.2141400566696137e+19,6.381136045133111e-10,6.755204702260371e-10,6.832641607104045e-10,4.0114833032507967e-10,7.388143128369677e-09,4.387519803991472e+18
62,22.806442444965175,394.03904031370666,-52.960992005715774,0.9884134692451032,6.525181859877112e-10,6.26343720842464e-10,6.381206775300876e-10,3.9045055925186357e-10,6.9815549964989685e-09,1.167542412458785e+19,6.495687083503043e-10,6.719301027459304e-10,6.55085363507231e-10,3.948699014020323e-10,7.22290032889586e-09,4.407649954432137e+18
63,23.342184019212514,230.52245030834226,25.374128221445275,0.8827068406617706,6.659782523526433e-10,6.331896160158961e-10,6.429177680152456e-10,4.0166722550292076e-10,7.466086349436699e-09,1.2070986276938492e+19,6.487184771182983e-10,6.665333557590353e-10,6.757135872027918e-10,4.170650891206244e-10,7.376282779455792e-09,4.2898336543229855e+18
64,24.476073685650565,420.01163292941555,-37.24894742513433,0.9396161389641488,6.36809346697134e-10,6.702426993897497e-10,6.53165040396769e-10,3.7252159322382686e-10,7.1610756061466796e-09,1.1428748808596052e+19,6.833209171997936e-10,6.765859251331824e-10,6.757601877045798e-10,4.041040553839543e-10,7.213779493288194e-09,4.446416126422888e+18
65,23.165787478559096,329.44186777796966,101.54056148794427,0.8673948293649463,6.283094596700094e-10,6.586002663337714e-10,6.528228229893108e-10,3.960228875007647e-10,7.191083465634391e-09,1.1713573072215742e+19,6.62843033651058e-10,6.92315822542467e-10,6.823713114842697e-10,4.0513218593582385e-10,7.000136359856724e-09,4.459557574622265e+18
66,25.66784130275053,307.5958256014749,88.01931761381945,0.9532423762858816,6.737961483050053e-10,6.132649333295e-10,6.195467267659786e-10,3.8741349631894137e-10,7.106079610706347e-09,1.311200183298854e+19,6.759166973449592e-10,6.686615569690944e-10,6.60155133318303e-10,3.8175016580790887e-10,7.205492441615202e-09,4.476195036111691e+18
67,23.45135415596413,174.98864561072614,70.83481148162652,0.8504509843176459,6.591638930357616e-10,6.535487620501706e-10,6.624844493886167e-10,4.1571661581204197e-10,7.039175127084832e-09,1.1745523330966835e+19,6.70684722008487e-10,6.58448635900062e-10,7.104919258813543e-10,3.8817754638077917e-10,7.289609762566071e-09,4.63632741887285e+18
68,24.18387130241036,331.3575027473931,111.45565077962678,0.9208062152658546,6.058283807222794e-10,6.710465069352425e-10,6.50232084566894e-10,3.9344350729881665e-10,7.254297745563095e-09,1.2300931275352732e+19,6.700593358595971e-10,6.909009953915908e-10,6.662585691385405e-10,3.952899149756908e-10,6.840637604189797e-09,4.2343516104849367e+18
69,23.46859928076463,157.7982093795084,3.7484915059975776,0.8648067220441535,6.452097606244627e-10,6.76435571747507e-10,6.294910932195778e-10,3.788892309715709e-10,6.7157212566286855e-09,1.2123811896019057e+19,6.958576854076993e-10,6.698843034825801e-10,7.218573171009055e-10,3.9753634430042224e-10,7.057878686132387e-09,4.063724180894193e+18
70,23.83003174755754,387.115593686992,-16.62357659535185,0.8990341868966918,6.386847594173366e-10,6.466217410339676e-10,6.445737699995286e-10,4.0109854018279135e-10,7.61610167775347e-09,1.186069235568306e+19,6.64807843670137e-10,6.762162118263832e-10,6.881222746069849e-10,4.0446070997723834e-10,7.479122377670469e-09,4.380310812475243e+18
71,25.93528196621473,229.5697655682824,36.58907325164675,0.8306386534406159,6.161687206425123e-10,6.476340393460923e-10,6.181861455319233e-10,4.1229016525301727e-10,7.397365889509737e-09,1.2266043838422725e+19,6.051145149291214e-10,6.629920835378403e-10,6.642683397136159e-10,4.0565638568335856e-10,6.885643533660135e-09,4.459157926225384e+18
72,25.321636141367286,314.7088732521227,108.39285055387384,0.8500646454457053,6.863488106776734e-10,6.632294896511121e-10,6.285371866514702e-10,4.125203751889409e-10,6.866103008051847e-09,1.206589000557291e+19,6.796103957774873e-10,6.40464574813059e-10,7.07575276402737e-10,3.7816072217965557e-10,7.461714193617675e-09,4.4028545551407647e+18
73,24.564321137125948,139.84376061507675,-40.20919409264338,0.9005119666346404,6.250843575614282e-10,6.347824194362005e-10,6.15912314667919e-10,3.87418491752034e-10,6.86949889992216e-09,1.2091597074971107e+19,6.943577669818907e-10,7.1092829077592e-10,6.636170702390642e-10,4.2722880951996326e-10,7.033493039463373e-09,4.5363835311540265e+18
74,23.617652729877868,349.1618563250051,-3.0762521933653773,0.8109864824195553,6.425328994966427e-10,6.474127658109e-10,6.489777221646182e-10,3.683516187531743e-10,7.1464177177086365e-09,1.186134961056746e+19,6.957152169629769e-10,6.573012509998081e-10,6.681540552985625e-10,3.898401563634977e-10,7.504419203138414e-09,4.389071982295944e+18
75,23.826213937461265,279.61420168842557,-10.46980794445711,0.8342194268982023,6.279457779753481e-10,6.357777681534953e-10,6.287726571290061e-10,4.0295183384771005e-10,7.670201068162607e-09,1.1936083450045985e+19,6.43047400565874e-10,6.645778924451787e-10,7.08548522808886e-10,4.318250818524209e-10,7.2547679171292924e-09,4.17316553629032e+18
76,22.779598487166815,344.0455766208555,-42.05759927867331,0.8567699080814163,6.156949156132931e-10,6.715367559037282e-10,6.819166991219114e-10,3.8906214447645804e-10,7.124721879675079e-09,1.1334051731862729e+19,6.313080699487912e-10,6.790918819986805e-10,6.641527291650228e-10,4.1104693955553286e-10,7.135918621408835e-09,4.109865209787016e+18
77,22.509134431902936,366.4204759848881,35.2395667197506,0.8853987667038766,6.43494526385418e-10,6.549175903485976e-10,6.822414777335975e-10,3.8217019993692846e-10,6.985200118624908e-09,1.177536811155322e+19,6.783930287638575e-10,6.811776005282432e-10,6.62488602582355e-10,4.068503354423428e-10,6.780156642409421e-09,4.480713126933177e+18
78,24.896867291526938,96.02049502327381,64.273906336495,0.8773629896518578,6.70266370529768e-10,6.467399705614406e-10,6.45958045480555e-10,3.699703710556716e-10,7.1769666423018325e-09,1.2143720531494703e+19,6.670796606440083e-10,6.586954750556674e-10,6.871998032664981e-10,3.9714172712226087e-10,7.323740104269252e-09,4.3523374832268206e+18
79,23.888589812489002,307.71342547351935,-41.82949715885611,0.8478726420175541,6.052834076310751e-10,6.18377126985952e-10,6.430887906614437e-10,4.049040369033855e-10,7.123156639504926e-09,1.1564135857236498e+19,6.87705386808375e-10,6.9190820731264e-10,6.509977559523311e-10,3.7282050299238875e-10,7.508743498196375e-09,4.348279018004266e+18
80,23.52890346040294,23.43422890902261,-48.83404010189801,0.8149498915809427,6.454090420070074e-10,6.45566047505789e-10,6.89636776653174e-10,4.103275535949702e-10,6.919817453597203e-09,1.2196077406304592e+19,6.580419439712061e-10,6.853517492489372e-10,6.727758213026656e-10,3.842003271899011e-10,6.948262925553874e-09,4.386132346799344e+18
